282.146 273.993 1.999 
282.146 273.993 2.0 
318.621 273.641 2.0 
331.11 273.517 40.513 
331.11 273.517 41.013 
331.11 273.517 39.013 
331.11 273.517 2.001 
331.11 273.517 2.001 
41.025 247.285 2.0 
41.025 247.286 26.284 
41.025 247.286 2.003 
41.025 247.286 2.003 
66.934 245.727 2.0 
69.238 245.58 29.678 
69.238 245.58 3.159 
69.238 245.58 3.035 
329.079 17.095 0.55 
329.083 17.091 0.549 
329.083 17.091 4.759 
329.083 17.091 5.549 
329.083 17.091 5.248 
329.083 17.091 4.759 
329.083 17.091 2.004 
329.083 17.091 2.004 
359.95 94.241 2.0 
361.189 97.533 30.477 
361.189 97.533 33.979 
361.189 97.533 29.477 
361.189 97.532 3.91 
361.189 97.533 3.807 
222.798 98.194 2.0 
222.797 98.194 14.618 
222.797 98.194 1.996 
222.797 98.194 1.997 
270.054 98.985 2.0 
272.98 99.037 30.893 
272.98 99.037 32.291 
272.98 99.037 30.891 
272.98 99.037 4.905 
272.98 99.037 4.791 
174.398 259.286 2.0 
165.284 275.216 39.631 
165.284 275.216 39.93 
165.284 275.216 39.33 
165.284 275.216 13.641 
165.284 275.216 13.387 
222.528 97.997 2.0 
222.529 97.996 15.119 
222.529 97.996 2.0 
222.529 97.996 2.002 
406.656 271.85 2.0 
406.659 271.852 23.66 
406.659 271.852 1.994 
406.659 271.852 1.994 
442.884 274.246 2.0 
454.629 275.049 39.884 
454.629 275.049 40.983 
454.629 275.049 39.883 
454.629 275.049 12.501 
454.629 275.049 12.226 
275.398 101.865 2.0 
272.729 99.0 31.282 
272.729 99.0 32.233 
272.729 99.0 30.983 
272.729 99.0 5.356 
272.729 99.0 5.187 
224.802 95.729 2.0 
224.799 95.73 14.614 
224.799 95.73 14.613 
224.799 95.73 14.613 
220.289 100.254 14.613 
220.289 100.254 2.0 
220.289 100.254 2.001 
287.15 273.99 2.0 
287.152 273.994 23.49 
287.152 273.994 2.001 
287.152 273.994 2.001 
325.291 273.601 2.0 
336.154 273.487 40.513 
336.154 273.487 41.013 
336.154 273.487 39.013 
336.154 273.487 2.001 
336.154 273.487 2.001 
41.025 247.285 2.0 
41.025 247.286 26.284 
41.025 247.286 1.996 
41.025 247.286 1.997 
68.258 245.644 2.0 
69.238 245.579 29.678 
69.238 245.579 3.549 
69.238 245.579 3.393 
239.428 17.112 0.492 
239.431 17.11 0.491 
239.431 17.11 4.702 
239.431 17.11 5.491 
239.431 17.11 5.19 
239.431 17.11 4.701 
239.431 17.11 1.998 
239.431 17.11 1.998 
270.067 93.694 2.0 
271.53 97.546 30.419 
271.53 97.546 33.921 
271.53 97.546 29.419 
271.53 97.546 3.411 
271.53 97.546 3.329 
312.394 98.221 2.0 
312.402 98.221 14.616 
312.402 98.221 2.002 
312.402 98.221 2.002 
359.374 98.965 2.0 
362.652 99.02 30.891 
362.652 99.02 32.289 
184.446 262.316 2.0 
362.652 99.02 30.889 
362.652 99.02 5.467 
362.652 99.02 5.316 
171.438 275.216 39.632 
171.438 275.216 39.93 
171.438 275.216 39.329 
171.438 275.216 11.418 
171.438 275.216 11.18 
312.156 97.962 2.001 
312.16 97.958 15.92 
312.16 97.958 2.002 
312.16 97.958 2.002 
412.864 271.773 2.0 
412.866 271.775 23.66 
412.866 271.775 1.998 
412.866 271.775 2.0 
447.269 274.125 2.0 
460.756 275.074 39.885 
460.756 275.074 40.983 
460.756 275.074 39.883 
460.756 275.074 14.397 
460.756 275.074 14.14 
365.135 104.432 2.0 
362.359 98.962 31.009 
362.359 98.962 31.959 
362.359 98.962 30.709 
362.359 98.962 5.241 
362.359 98.962 5.076 
314.435 95.725 2.0 
314.432 95.726 14.673 
314.432 95.726 14.673 
314.432 95.726 14.672 
309.929 100.229 14.672 
309.929 100.229 2.002 
309.929 100.229 2.002 
292.196 273.963 2.0 
292.196 273.964 23.49 
292.196 273.964 1.998 
292.196 273.964 1.999 
328.419 273.619 2.0 
341.187 273.496 40.514 
341.187 273.496 41.013 
341.187 273.496 39.013 
341.187 273.496 2.001 
341.187 273.496 2.001 
41.025 247.285 2.0 
41.025 247.286 26.284 
41.025 247.286 1.997 
41.025 247.286 1.998 
67.354 245.7 2.0 
69.237 245.58 29.678 
69.237 245.58 29.678 
69.237 245.58 3.453 
69.237 245.58 3.321 
329.071 17.087 0.549 
329.074 17.086 0.548 
329.074 17.086 4.758 
329.074 17.086 5.548 
329.074 17.086 5.247 
329.074 17.086 4.758 
329.074 17.086 1.999 
329.074 17.086 2.0 
359.946 94.264 2.0 
361.174 97.534 30.476 
361.174 97.534 33.978 
361.174 97.534 29.476 
361.174 97.534 3.426 
361.174 97.534 3.333 
222.804 98.194 2.0 
222.797 98.194 14.618 
222.797 98.194 2.002 
222.797 98.194 2.002 
270.25 98.997 2.0 
272.988 99.045 30.893 
272.988 99.045 32.291 
272.988 99.045 30.891 
272.988 99.045 5.843 
272.988 99.045 5.708 
184.936 260.711 2.0 
177.592 275.216 39.631 
177.592 275.216 39.93 
177.592 275.216 39.33 
177.592 275.216 13.243 
177.592 275.216 12.994 
222.53 97.999 2.0 
222.531 97.997 15.119 
222.531 97.997 2.003 
222.531 97.997 2.003 
418.999 271.773 2.0 
419.009 271.784 23.66 
419.009 271.784 1.995 
419.009 271.784 1.996 
455.31 274.236 2.0 
466.89 275.04 39.886 
466.89 275.04 40.984 
466.89 275.04 39.884 
466.89 275.039 10.998 
466.89 275.039 10.765 
275.665 101.947 2.0 
272.727 99.001 31.282 
272.727 99.001 32.233 
272.727 99.001 30.983 
272.727 99.001 5.793 
272.727 99.001 5.659 
224.805 95.733 2.0 
224.803 95.734 14.614 
224.803 95.734 14.614 
224.803 95.734 14.614 
220.284 100.255 14.613 
220.284 100.255 1.997 
220.284 100.255 1.998 
297.228 273.972 2.0 
297.229 273.973 23.49 
297.229 273.973 1.995 
297.229 273.973 1.995 
332.12 273.669 2.0 
346.13 273.544 40.514 
346.13 273.544 41.013 
346.13 273.544 39.013 
346.13 273.544 2.001 
346.13 273.544 2.001 
41.025 247.286 2.0 
41.025 247.286 26.284 
41.025 247.286 2.003 
41.025 247.286 2.003 
67.049 245.72 2.0 
69.239 245.579 29.678 
69.239 245.579 3.629 
69.239 245.579 3.491 
239.428 17.114 0.492 
239.43 17.112 0.491 
239.43 17.112 4.703 
239.43 17.112 5.491 
239.43 17.112 5.19 
239.43 17.112 4.701 
239.43 17.112 1.998 
239.43 17.112 1.999 
269.893 93.282 2.0 
271.527 97.554 30.419 
271.527 97.554 33.921 
271.527 97.554 29.419 
271.527 97.554 3.761 
271.527 97.554 3.664 
312.4 98.221 2.0 
312.402 98.221 14.616 
312.402 98.221 2.002 
312.402 98.221 2.002 
359.176 98.959 2.0 
362.645 99.016 30.891 
362.645 99.016 32.289 
362.645 99.016 30.889 
362.645 99.016 5.532 
362.645 99.016 5.359 
197.925 260.223 2.0 
183.746 275.216 39.631 
183.746 275.216 39.93 
183.746 275.216 39.33 
183.746 275.216 12.997 
183.746 275.216 12.75 
312.156 97.966 2.0 
312.161 97.959 15.92 
312.161 97.959 2.001 
312.161 97.959 2.001 
425.143 271.748 2.0 
425.144 271.749 23.66 
425.144 271.749 2.001 
425.144 271.749 2.002 
460.214 274.135 2.0 
473.084 275.037 39.886 
473.084 275.037 40.984 
473.084 275.037 39.884 
473.084 275.037 14.583 
473.084 275.037 14.291 
365.628 104.628 2.0 
362.36 98.961 31.01 
362.36 98.961 31.959 
362.36 98.961 30.709 
362.36 98.961 5.057 
362.36 98.961 4.918 
314.426 95.721 2.0 
314.423 95.721 14.672 
314.423 95.721 14.671 
314.423 95.721 14.671 
309.932 100.233 14.671 
309.932 100.233 1.994 
309.932 100.233 1.994 
302.172 274.019 2.0 
302.172 274.021 23.49 
302.172 274.021 1.999 
302.172 274.021 2.0 
338.903 273.659 2.0 
351.152 273.535 40.513 
351.152 273.535 41.013 
351.152 273.535 39.013 
351.152 273.535 2.001 
351.152 273.535 2.001 
41.025 247.285 2.0 
41.025 247.286 26.284 
41.025 247.286 2.002 
41.025 247.286 2.002 
66.967 245.724 2.0 
69.238 245.579 29.678 
69.238 245.579 29.678 
69.238 245.579 3.359 
69.238 245.579 3.211 
329.082 17.094 0.548 
329.084 17.093 0.547 
329.084 17.093 4.757 
329.084 17.093 5.547 
329.084 17.093 5.246 
329.084 17.093 4.757 
329.084 17.093 2.003 
329.084 17.093 2.003 
359.561 93.238 2.0 
361.186 97.542 30.475 
361.186 97.542 33.977 
361.186 97.542 29.475 
361.186 97.542 3.157 
361.186 97.542 3.064 
222.8 98.194 2.0 
222.797 98.194 14.618 
222.797 98.194 1.994 
222.797 98.194 1.995 
270.269 98.997 2.0 
272.989 99.045 30.893 
272.989 99.045 32.291 
272.989 99.045 30.891 
272.989 99.045 5.554 
272.989 99.045 5.402 
198.683 255.556 2.0 
189.9 275.216 39.632 
189.9 275.216 39.93 
189.9 275.216 39.33 
189.9 275.216 12.13 
189.9 275.216 11.858 
222.527 98.01 2.0 
222.529 97.998 15.119 
222.529 97.998 1.996 
222.529 97.998 1.998 
431.322 271.759 2.0 
431.324 271.76 23.66 
431.324 271.76 2.001 
431.324 271.76 2.002 
467.341 274.258 2.0 
479.241 275.107 39.885 
479.241 275.107 40.983 
479.241 275.107 39.883 
479.24 275.107 12.851 
479.24 275.107 12.607 
275.745 101.817 2.0 
272.729 99.0 31.284 
272.729 99.0 32.233 
272.729 99.0 30.983 
272.729 99.0 5.311 
272.729 99.0 5.164 
224.805 95.736 2.0 
224.802 95.736 14.614 
224.802 95.736 14.613 
224.802 95.736 14.613 
220.293 100.256 14.613 
220.293 100.256 1.998 
220.293 100.256 1.999 
307.192 274.009 2.0 
307.194 274.012 23.49 
307.194 274.012 1.999 
307.194 274.012 1.999 
346.313 273.627 2.0 
356.142 273.527 40.513 
356.142 273.527 41.013 
356.142 273.527 39.013 
356.142 273.527 2.001 
356.142 273.527 2.001 
41.025 247.285 2.0 
41.025 247.286 26.284 
41.025 247.286 1.999 
41.025 247.286 2.0 
66.883 245.732 2.0 
69.238 245.58 29.678 
69.238 245.58 29.678 
69.238 245.58 4.007 
69.238 245.58 3.836 
239.448 17.122 0.492 
239.451 17.118 0.491 
239.451 17.118 4.701 
239.451 17.118 5.491 
239.451 17.118 5.191 
239.451 17.118 4.701 
239.451 17.118 2.0 
239.451 17.118 2.0 
270.201 93.994 2.0 
271.553 97.56 30.419 
271.553 97.56 33.921 
271.553 97.56 29.419 
271.553 97.56 3.733 
271.553 97.56 3.625 
312.4 98.221 2.0 
312.402 98.221 14.616 
312.402 98.221 2.003 
312.402 98.221 2.003 
359.781 98.978 2.0 
362.658 99.026 30.891 
362.658 99.026 32.289 
362.658 99.026 30.889 
362.658 99.026 5.532 
362.658 99.026 5.358 
208.972 260.522 2.0 
196.054 275.216 39.631 
196.054 275.216 39.93 
196.054 275.216 39.33 
196.054 275.216 13.751 
196.054 275.216 13.496 
312.16 97.959 2.001 
312.162 97.958 15.92 
312.162 97.958 2.0 
312.162 97.958 2.001 
437.498 271.811 2.0 
437.5 271.812 23.66 
437.5 271.812 2.002 
437.5 271.812 2.002 
475.086 274.348 2.0 
485.372 275.068 39.885 
485.372 275.068 40.983 
485.372 275.068 39.883 
485.372 275.068 14.105 
485.372 275.068 13.849 
364.987 103.093 2.0 
362.359 98.96 31.011 
362.359 98.96 31.959 
362.359 98.96 30.709 
362.359 98.96 4.446 
362.359 98.96 4.329 
314.436 95.727 2.0 
314.433 95.728 14.671 
314.433 95.728 14.67 
314.433 95.728 14.67 
309.919 100.234 14.67 
309.919 100.234 1.995 
309.919 100.234 1.996 
312.184 274.003 2.0 
312.184 274.004 23.49 
312.184 274.004 1.996 
312.184 274.004 1.996 
350.443 273.62 2.0 
361.178 273.508 40.514 
361.178 273.508 41.013 
361.178 273.508 39.012 
361.178 273.508 2.001 
361.178 273.508 2.001 
41.026 247.285 2.0 
41.025 247.286 26.284 
41.025 247.286 2.002 
41.025 247.286 2.002 
67.902 245.665 2.0 
69.237 245.579 29.678 
69.237 245.579 29.678 
69.237 245.579 3.794 
69.237 245.579 3.649 
329.065 17.089 0.547 
329.068 17.088 0.546 
329.068 17.088 4.756 
329.068 17.088 5.546 
329.068 17.088 5.245 
329.068 17.088 4.756 
329.068 17.088 2.003 
329.068 17.088 2.003 
360.163 94.847 2.0 
361.175 97.525 30.474 
361.175 97.525 33.976 
361.175 97.525 29.474 
361.175 97.525 3.942 
361.175 97.525 3.852 
222.8 98.194 2.0 
222.797 98.194 14.618 
222.797 98.194 2.003 
222.797 98.194 2.003 
270.341 99.002 2.0 
273.015 99.05 30.893 
273.015 99.05 32.291 
273.015 99.05 30.89 
273.015 99.05 5.445 
273.015 99.05 5.295 
209.7 255.409 2.0 
202.208 275.216 39.632 
202.208 275.216 39.93 
202.208 275.216 39.329 
202.208 275.216 12.233 
202.208 275.216 11.961 
222.53 98.011 2.0 
222.531 97.997 15.119 
222.531 97.997 2.0 
222.531 97.997 2.001 
443.625 271.773 2.0 
443.628 271.775 23.66 
443.628 271.775 1.996 
443.628 271.775 1.997 
478.202 274.146 2.0 
491.589 275.09 39.886 
491.589 275.09 40.984 
491.589 275.09 39.884 
491.589 275.09 14.326 
491.589 275.09 14.073 
275.955 101.866 2.0 
272.73 98.999 31.285 
272.73 98.999 32.233 
272.73 98.999 30.983 
272.73 98.999 4.716 
272.73 98.999 4.59 
224.83 95.742 2.0 
224.823 95.742 14.614 
224.823 95.742 14.614 
224.823 95.742 14.614 
220.279 100.247 14.613 
220.279 100.247 2.001 
220.279 100.247 2.002 
317.218 273.983 2.0 
317.22 273.985 23.49 
317.22 273.985 1.994 
317.22 273.985 1.995 
352.091 273.645 2.0 
366.19 273.505 40.514 
366.19 273.505 41.013 
366.19 273.505 39.013 
366.19 273.505 2.001 
366.19 273.505 2.001 
41.025 247.285 2.0 
41.025 247.286 26.284 
41.025 247.286 2.002 
41.025 247.286 2.002 
67.08 245.717 2.0 
69.238 245.58 29.678 
69.238 245.58 29.678 
69.238 245.58 3.754 
69.238 245.58 3.61 
239.424 17.113 0.492 
239.426 17.111 0.491 
239.426 17.111 4.701 
239.426 17.111 5.491 
239.426 17.111 5.191 
239.426 17.111 4.701 
239.426 17.111 1.997 
239.426 17.111 1.998 
269.79 93.014 2.0 
271.53 97.55 30.419 
271.53 97.55 33.921 
271.53 97.55 29.419 
271.53 97.55 3.273 
271.53 97.55 3.186 
312.393 98.221 2.0 
312.402 98.221 14.616 
312.402 98.221 2.002 
312.402 98.221 2.002 
359.105 98.96 2.0 
362.636 99.018 30.891 
362.636 99.018 32.289 
219.985 260.867 2.0 
362.636 99.018 30.89 
362.636 99.018 5.004 
362.636 99.018 4.884 
208.362 275.216 39.632 
208.362 275.216 39.93 
208.362 275.216 39.329 
208.362 275.216 13.101 
208.362 275.216 12.888 
312.159 97.959 2.001 
312.161 97.957 15.92 
312.161 97.957 2.001 
312.161 97.957 2.001 
449.839 271.794 2.0 
449.843 271.799 23.66 
449.843 271.799 1.995 
449.843 271.799 1.995 
484.372 274.167 2.0 
497.703 275.099 39.884 
497.703 275.099 40.983 
497.703 275.099 39.883 
497.703 275.099 12.467 
497.703 275.099 12.226 
365.314 103.158 2.0 
362.36 98.961 31.011 
362.36 98.961 31.959 
362.36 98.961 30.709 
362.36 98.961 4.673 
362.36 98.961 4.548 
314.419 95.722 2.0 
314.417 95.723 14.67 
314.417 95.723 14.67 
314.417 95.723 14.67 
309.932 100.225 14.669 
309.932 100.225 2.003 
309.932 100.225 2.003 
322.232 273.98 2.0 
322.232 273.982 23.49 
322.232 273.982 2.001 
322.232 273.982 2.001 
358.069 273.638 2.0 
371.238 273.508 40.514 
371.238 273.508 41.013 
371.238 273.508 39.012 
371.238 273.508 2.001 
371.238 273.508 2.001 
41.025 247.285 2.0 
41.025 247.286 26.284 
41.025 247.286 2.001 
41.025 247.286 2.002 
67.015 245.722 2.0 
69.235 245.58 29.678 
69.235 245.58 29.678 
69.235 245.58 4.047 
69.235 245.58 3.876 
329.081 17.088 0.546 
329.084 17.087 0.545 
329.084 17.087 4.755 
329.084 17.087 5.545 
329.084 17.087 5.245 
329.084 17.087 4.755 
329.084 17.087 2.002 
329.084 17.087 2.002 
359.709 93.622 2.0 
361.182 97.531 30.473 
361.182 97.531 33.975 
361.182 97.531 29.473 
361.182 97.531 4.301 
361.182 97.531 4.189 
222.798 98.194 2.0 
222.797 98.194 14.618 
222.797 98.194 1.993 
222.797 98.194 1.994 
271.055 99.011 2.0 
272.991 99.045 30.894 
272.991 99.045 32.292 
272.991 99.045 30.892 
272.991 99.045 5.17 
272.991 99.045 5.026 
219.051 260.522 2.0 
214.516 275.216 39.632 
214.516 275.216 39.93 
214.516 275.216 39.329 
214.516 275.216 8.663 
214.516 275.216 8.453 
222.532 97.999 2.0 
222.532 97.996 15.119 
222.532 97.996 1.998 
222.532 97.996 2.0 
